Time,Substream_ID,<ticker>,<vol>,<close>,Critical
35891,49,GBNK,507,1.28,False
35892,49,GENC,1200,7.14,False
35893,49,GERN,14475,5.93,False
35894,49,GFN,100,1.99,False
35895,49,GGAL,12720,16.05,False
35896,49,GHDX,700,18.87,False
35897,49,GIFI,2000,27.38,False
35898,49,GIGA,500,2.48,False
35899,49,GIGM,200,1.44,False
35900,49,GIII,4100,27.6,False
35901,49,GILD,84456,37.17,False
35902,49,GILT,100,4.86,False
35903,49,GLAD,1159,11.41,False
35904,49,GLDD,17534,7.66,False
35905,49,GLNG,4600,14.01,False
35906,49,GLRE,1300,28.46,False
35907,49,GLUU,1700,2.15,False
35908,49,GMAN,500,13.3,False
35909,49,GMCR,27810,36.7001,False
35910,49,GNCMA,1700,11.67,False
35911,49,GNTX,41084,22.0204,False
35912,49,GNVC,8000,0.475,False
35913,49,GOLD,11817,93.6176,False
35914,49,GOOD,246,18.73,False
35915,49,GOOG,41125,567.45,False
35916,49,GPOR,1615,19.6284,False
35917,49,GPRC,2600,3.65,False
35918,49,GPRE,3900,11.01,False
35919,49,GPRO,5386,52.55,False
35920,49,GRIF,500,30.0,False
35921,49,GRMN,26965,29.97,False
35922,49,GROW,100,8.43,False
35923,49,GRVY,100,1.69,False
35924,49,GSBC,300,22.86,False
35925,49,GSIT,4900,7.6,False
35926,49,GSM,22934,16.5,False
35927,49,GSOL,300,9.35,False
35928,49,GTIM,400,0.7,False
35929,49,GTIV,1200,23.35,False
35930,49,GTLS,2853,32.45,False
35931,49,GTXI,100,2.89,False
35932,49,GUID,564,6.2,False
35933,49,HA,48764,8.04,False
35934,49,HAFC,500,0.9403,False
35935,49,HAIN,8400,26.97,False
35936,49,HALL,600,8.85,False
35937,49,HALO,100,7.19,False
35938,49,HAS,2862,48.09,False
35939,49,HAWK,4800,8.16,False
35940,49,HAYN,600,40.28,False
35941,49,HBAN,87020,5.96,False
35942,49,HBCP,100,13.75,False
35943,49,HBHC,800,32.4,False
35944,49,HBIO,400,3.91,False
35945,49,HCBK,11200,11.53,False
35946,49,HCKT,200,3.57,False
35947,49,HCSG,620,15.9855,False
35948,49,HDNG,100,8.25,False
35949,49,HEES,600,10.26,False
35950,49,HELE,1000,23.79,False
35951,49,HEOP,6576,3.22,False
35952,49,HERO,11300,2.63,False
35953,49,HFWA,1000,13.95,False
35954,49,HIBB,2000,34.65,False
35955,49,HILL,700,1.72,False
35956,49,HIMX,12400,2.09,False
35957,49,HITT,400,58.94,False
35958,49,HLIT,2829,6.83,False
35959,49,HMIN,100,47.16,False
35960,49,HMSY,1401,64.57,False
35961,49,HNSN,700,1.43,False
35962,49,HOFT,1200,11.86,False
35963,49,HOLI,400,13.7,False
35964,49,HOLX,14359,17.32,False
35965,49,HOMB,1100,21.29,False
35966,49,HPJ,3000,3.4,False
35967,49,HRZN,100,14.84,False
35968,49,HSIC,4326,58.84,False
35969,49,HSII,100,21.18,False
35970,49,HSNI,4527,28.75,False
35971,49,HSTM,500,6.31,False
35972,49,HTCH,5600,3.09,False
35973,49,HTHT,1500,23.38,False
35974,49,HTLD,1100,15.82,False
35975,49,HTWR,5290,93.62,False
35976,49,HUBG,600,33.56,False
35977,49,HURC,131,19.53,False
35978,49,HURN,600,22.99,False
35979,49,HWAY,2000,9.78,False
35980,49,HWCC,600,10.83,False
35981,49,HWKN,100,43.87,False
35982,49,IACI,3200,28.88,False
35983,49,IART,399,44.59,False
35984,49,IBB,500,88.81,False
35985,49,IBCA,500,2.15,False
35986,49,IBCP,400,1.17,False
35987,49,IBKC,3486,52.06,False
35988,49,IBKR,83412,18.1,False
35989,49,IBOC,1236,18.01,False
35990,49,ICFI,1200,24.14,False
35991,49,ICGE,2600,12.8,False
35992,49,ICLN,225,15.166,False
35993,49,ICLR,1800,20.29,False
35994,49,ICON,2433,19.19,False
35995,49,ICUI,200,37.17,False
35996,49,IDCC,1200,34.08,False
35997,49,IDIX,1900,4.08,False
35998,49,IDRA,1200,2.47,False
35999,49,IDSY,200,2.61,False
36000,49,IDTI,3733,6.72,False
36001,49,IDXX,400,65.69,False
36002,49,IFAS,790,31.39,False
36003,49,IFGL,926,30.69,False
36004,49,IGLD,200,28.33,False
36005,49,IGTE,71616,19.51,False
36006,49,IIIN,400,10.6,False
36007,49,IIJI,2000,5.92,False
36008,49,IILG,3100,16.9,False
36009,49,IIVI,2606,41.59,False
36010,49,IKAN,2700,1.16,False
36011,49,ILMN,12000,61.94,False
36012,49,IMGN,4772,8.6,False
36013,49,IMKTA,1049,19.49,False
36014,49,IMMR,9470,6.03,False
36015,49,INAP,900,5.29,False
36016,49,INCY,1487,14.69,False
36017,49,INDB,504,25.59,False
36018,49,INDY,1200,30.28,False
36019,49,INFA,6289,42.2507,False
36020,49,INFI,100,6.41,False
36021,49,INFN,9450,8.34,False
36022,49,ININ,100,27.223,False
36023,49,INSM,825,0.6925,False
36024,49,INTC,173929,21.53,False
36025,49,INTU,18085,46.78,False
36026,49,INTX,200,10.49,False
36027,49,INWK,5500,6.32,False
36028,49,IOSP,400,22.0,False
36029,49,IPAR,300,18.83,False
36030,49,IPAS,200,1.2,False
36031,49,IPCC,700,60.85,False
36032,49,IPCM,500,33.88,False
36033,49,IPGP,13654,30.72,False
36034,49,IPHS,1800,34.89,False
36035,49,IPXL,9900,17.91,False
36036,49,IRBT,700,20.69,False
36037,49,IRDM,899,9.41,False
36038,49,IRWD,8600,10.74,False
36039,49,ISBC,600,12.41,False
36040,49,ISCA,1000,24.16,False
36041,49,ISIG,1600,6.97,False
36042,49,ISIL,500,13.06,False
36043,49,ISIS,3108,9.64,False
36044,49,ISLE,1034,9.34,False
36045,49,ISRG,7119,266.4,False
36046,49,ISSI,4600,8.27,False
36047,49,ITMN,1659,12.89,False
36048,49,ITRI,15957,56.71,False
36049,49,ITRN,1400,15.73,False
36050,49,IVAC,751,13.78,False
36051,49,IVAN,13523,2.14,False
36052,49,IXYS,991,11.411,False
36053,49,JACK,2332,20.23,False
36054,49,JAKK,1300,19.54,False
36055,49,JASO,24325,7.0275,False
36056,49,JAZZ,1100,17.2,False
36057,49,JBHT,1400,37.51,False
36058,49,JBLU,18886,6.91,False
36059,49,JBSS,900,12.0,False
36060,49,JCOM,1004,27.7,False
36061,49,JCS,1500,14.1,False
36062,49,JDSU,32016,12.19,False
36063,49,JJSF,400,47.55,False
36064,49,JKHY,1400,28.222,False
36065,49,JMBA,100,2.08,False
36066,49,JOBS,4036,53.4,False
36067,49,JOEZ,2955,1.62,False
36068,49,JST,100,10.38,False
36069,49,KALU,200,49.01,False
36070,49,KBALB,600,6.22,False
36071,49,KCAP,300,6.76,False
36072,49,KCLI,100,31.83,False
36073,49,KELYA,962,18.525,False
36074,49,KERX,4974,5.19,False
36075,49,KEYW,1300,12.8,False
36076,49,KFRC,1422,15.37,False
36077,49,KIRK,3650,12.0,False
36078,49,KLAC,9846,38.305,False
36079,49,KLIC,19336,6.83,False
36080,49,KNDI,5981,5.39,False
36081,49,KONE,220,4.1699,False
36082,49,KOPN,200,4.12,False
36083,49,KTCC,500,5.59,False
36084,49,KTEC,100,17.26,False
36085,49,KTOS,600,10.725,False
36086,49,KUTV,100,5.81,False
36087,49,KVHI,200,13.5,False
36088,49,LABL,300,19.895,False
36089,49,LAMR,2100,37.95,False
36090,49,LANC,600,53.26,False
36091,49,LAWS,200,20.67,False
36092,49,LAYN,800,33.37,False
36093,49,LBAI,1105,10.61,False
36094,49,LBIX,100,2.42,False
36095,49,LBTYA,10800,35.95,False
36096,49,LBTYK,3612,34.08,False
36097,49,LCUT,600,14.74,False
36098,49,LECO,500,62.75,False
36099,49,LFUS,200,47.92,False
36100,49,LGCY,3124,26.05,False
36101,49,LHCG,200,26.88,False
36102,49,LINC,2100,15.05,False
36103,49,LINE,1930,36.73,False
36104,49,LINTA,24044,15.73,False
36105,49,LION,1140,6.99,False
36106,49,LIOX,8680,3.3,False
36107,49,LIVE,785,7.12,False
36108,49,LKFN,200,20.86,False
36109,49,LLNW,31265,6.8902,False
36110,49,LLTC,6805,33.25,False
36111,49,LMIA,300,17.02,False
36112,49,LMNR,100,22.83,False
36113,49,LMNX,600,17.42,False
36114,49,LNCE,2688,23.48,False
36115,49,LNDC,800,6.4,False
36116,49,LOCM,600,3.845,False
36117,49,LOGI,4700,20.04,False
36118,49,LOGM,1300,45.79,False
36119,49,LOJN,4000,4.87,False
36120,49,LONG,900,18.06,False
36121,49,LOOK,1000,2.01,False
36122,49,LOPE,1004,19.36,False
36123,49,LORL,100,73.34,False
36124,49,LPHI,4242,21.82,False
36125,49,LPLA,6540,35.045,False
36126,49,LPNT,22869,34.6,False
36127,49,LPSN,1134,9.74,False
36128,49,LPTH,2600,1.77,False
36129,49,LQDT,1691,15.775,False
36130,49,LRAD,5800,2.64,False
36131,49,LRCX,7100,48.03,False
36132,49,LSCC,13388,4.76,False
36133,49,LSTR,4009,37.02,False
36134,49,LTBR,500,5.19,False
36135,49,LTRE,600,10.08,False
36136,49,LULU,2818,54.485,False
36137,49,LWAY,900,9.67,False
36138,49,LXRX,1563,1.39,False
36139,49,LYTS,1095,8.78,False
36140,49,MANH,1000,31.55,False
36141,49,MANT,2300,40.13,False
36142,49,MASI,747,32.14,False
36143,49,MAT,90298,25.6,False
36144,49,MATW,100,33.18,False
36145,49,MBFI,545,14.58,False
36146,49,MBLX,3600,10.43,False
36147,49,MBWM,400,6.68,False
36148,49,MCBC,550,2.71,False
36149,49,MCGC,9900,7.1,False
36150,49,MCHP,12126,34.47,False
36151,49,MCHX,500,7.46,False
36152,49,MCOX,37272,7.426,False
36153,49,MCRL,200,12.86,False
36154,49,MCRS,800,44.77,False
36155,49,MDAS,13228,19.51,False
36156,49,MDCA,300,14.47,False
36157,49,MDCI,200,8.11,False
36158,49,MDCO,2000,13.49,False
36159,49,MDRX,137219,17.7,False
36160,49,MDSO,800,20.3,False
36161,49,MDVN,600,11.32,False
36162,49,MEAS,2000,26.739,False
36163,49,MELA,17175,3.31,False
36164,49,MELI,2400,65.49,False
36165,49,MENT,7300,11.57,False
36166,49,MEOH,3940,29.8699,False
36167,49,MERC,3088,7.06,False
36168,49,MERU,1000,14.34,False
36169,49,METR,500,10.08,False
36170,49,MFLX,2721,24.2,False
36171,49,MFRI,100,7.68,False
36172,49,MGAM,1200,4.47,False
36173,49,MGEE,100,42.02,False
36174,49,MGIC,4614,6.0,False
36175,49,MGLN,1200,49.52,False
36176,49,MGRC,825,28.28,False
36177,49,MHGC,4904,7.851,False
36178,49,MHLD,100,7.69,False
36179,49,MIDD,800,82.07,False
36180,49,MIND,100,9.37,False
36181,49,MINI,500,18.48,False
36182,49,MITL,1700,6.48,False
36183,49,MKSI,700,21.46,False
36184,49,MKTX,1466,18.37,False
36185,49,MLHR,2423,22.57,False
36186,49,MLNK,2096,6.88,False
36187,49,MLNX,200,24.135,False
36188,49,MMLP,300,37.19,False
36189,49,MMSI,500,15.26,False
36190,49,MMYT,810,27.57,False
36191,49,MNKD,29500,6.3,False
36192,49,MNRK,100,8.21,False
36193,49,MNRO,600,49.94,False
36194,49,MNTA,6300,15.43,False
36195,49,MNTX,1000,3.43,False
36196,49,MOCO,100,12.67,False
36197,49,MOFG,200,14.87,False
36198,49,MORN,400,50.44,False
36199,49,MOVE,1900,2.6,False
36200,49,MPAA,300,12.03,False
36201,49,MPEL,50883,6.2298,False
36202,49,MPET,200,1.89,False
36203,49,MPWR,1000,16.52,False
36204,49,MRCY,800,19.01,False
36205,49,MRGE,1301,3.91,False
36206,49,MRLN,100,10.73,False
36207,49,MRTN,3818,22.29,False
36208,49,MRVL,74623,20.05,False
36209,49,MSCC,3910,23.0103,False
36210,49,MSEX,500,17.92,False
36211,49,MSFG,300,9.51,False
36212,49,MSFT,383391,26.0475,True
36213,50,AAPL,134535,317.02,False
36214,50,AAWW,600,55.2602,False
36215,50,AAXJ,3711,62.51,False
